id,houryear,dayyear,monthyear,dckwh
1193,1193,50,2,156.517547
1194,1194,50,2,0
1195,1195,50,2,0
1196,1196,50,2,0
1197,1197,50,2,0
1198,1198,50,2,0
1199,1199,50,2,0
1200,1200,50,2,0
1201,1201,51,2,0
1202,1202,51,2,0
1203,1203,51,2,0
1204,1204,51,2,0
1205,1205,51,2,0
1206,1206,51,2,0
1207,1207,51,2,0
1208,1208,51,2,552.228563
1209,1209,51,2,1733.896125
1210,1210,51,2,2008.198875
1211,1211,51,2,2285.697
1212,1212,51,2,820.962375
1213,1213,51,2,1212.928125
1214,1214,51,2,992.556188
1215,1215,51,2,543.735688
1216,1216,51,2,534.55825
1217,1217,51,2,96.884531
1218,1218,51,2,0
1219,1219,51,2,0
1220,1220,51,2,0
1221,1221,51,2,0
1222,1222,51,2,0
1223,1223,51,2,0
1224,1224,51,2,0
1225,1225,52,2,0
1226,1226,52,2,0
1227,1227,52,2,0
1228,1228,52,2,0
1229,1229,52,2,0
1230,1230,52,2,0
1231,1231,52,2,0
1232,1232,52,2,137.437859
1233,1233,52,2,1728.460375
1234,1234,52,2,2683.3765
1235,1235,52,2,1915.26325
1236,1236,52,2,2933.9735
1237,1237,52,2,3742.741
1238,1238,52,2,3483.18975
1239,1239,52,2,2964.4215
1240,1240,52,2,2133.57425
1241,1241,52,2,1085.837625
1242,1242,52,2,0
1243,1243,52,2,0
1244,1244,52,2,0
1245,1245,52,2,0
1246,1246,52,2,0
1247,1247,52,2,0
1248,1248,52,2,0
1249,1249,53,2,0
1250,1250,53,2,0
1251,1251,53,2,0
1252,1252,53,2,0
1253,1253,53,2,0
1254,1254,53,2,0
1255,1255,53,2,0
1256,1256,53,2,586.398938
1257,1257,53,2,1716.2925
1258,1258,53,2,2675.92325
1259,1259,53,2,3315.8225
1260,1260,53,2,3651.9935
1261,1261,53,2,3705.8155
1262,1262,53,2,3445.35075
1263,1263,53,2,2932.2545
1264,1264,53,2,2118.833
1265,1265,53,2,1073.81725
1266,1266,53,2,120.737742
1267,1267,53,2,0
1268,1268,53,2,0
1269,1269,53,2,0
1270,1270,53,2,0
1271,1271,53,2,0
1272,1272,53,2,0
1273,1273,54,2,0
1274,1274,54,2,0
1275,1275,54,2,0
1276,1276,54,2,0
1277,1277,54,2,0
1278,1278,54,2,0
1279,1279,54,2,0
1280,1280,54,2,78.891563
1281,1281,54,2,460.976469
1282,1282,54,2,1782.229375
1283,1283,54,2,2282.592
1284,1284,54,2,2629.929
1285,1285,54,2,3502.70825
1286,1286,54,2,2078.018625
1287,1287,54,2,2700.9405
1288,1288,54,2,1901.5275
1289,1289,54,2,935.54225
1290,1290,54,2,74.21382
1291,1291,54,2,0
1292,1292,54,2,0
1293,1293,54,2,0
1294,1294,54,2,0
1295,1295,54,2,0
1296,1296,54,2,0
1297,1297,55,2,0
1298,1298,55,2,0
1299,1299,55,2,0
1300,1300,55,2,0
1301,1301,55,2,0
1302,1302,55,2,0
1303,1303,55,2,0
1304,1304,55,2,465.625906
1305,1305,55,2,1503.177625
1306,1306,55,2,2101.00075
1307,1307,55,2,2081.52425
1308,1308,55,2,2315.61575
1309,1309,55,2,2894.72475
1310,1310,55,2,1695.20075
1311,1311,55,2,1917.394375
1312,1312,55,2,1521.5595
1313,1313,55,2,317.572688
1314,1314,55,2,22.813525
1315,1315,55,2,0
1316,1316,55,2,0
1317,1317,55,2,0
1318,1318,55,2,0
1319,1319,55,2,0
1320,1320,55,2,0
1321,1321,56,2,0
1322,1322,56,2,0
1323,1323,56,2,0
1324,1324,56,2,0
1325,1325,56,2,0
1326,1326,56,2,0
1327,1327,56,2,0
1328,1328,56,2,22.819391
1329,1329,56,2,209.076078
1330,1330,56,2,473.85325
1331,1331,56,2,262.270594
1332,1332,56,2,720.225375
1333,1333,56,2,460.964969
1334,1334,56,2,745.281813
1335,1335,56,2,589.619875
1336,1336,56,2,166.021
1337,1337,56,2,54.634957
1338,1338,56,2,0
1339,1339,56,2,0
1340,1340,56,2,0
1341,1341,56,2,0
1342,1342,56,2,0
1343,1343,56,2,0
1344,1344,56,2,0
1345,1345,57,2,0
1346,1346,57,2,0
1347,1347,57,2,0
1348,1348,57,2,0
1349,1349,57,2,0
1350,1350,57,2,0
1351,1351,57,2,0
1352,1352,57,2,522.4665
1353,1353,57,2,1519.38975
1354,1354,57,2,2439.68425
1355,1355,57,2,1233.181125
1356,1356,57,2,3436.21825
1357,1357,57,2,1308.051625
1358,1358,57,2,1371.16225
1359,1359,57,2,1507.169375
1360,1360,57,2,840.740375
1361,1361,57,2,148.574922
1362,1362,57,2,13.723104
1363,1363,57,2,0
1364,1364,57,2,0
1365,1365,57,2,0
1366,1366,57,2,0
1367,1367,57,2,0
1368,1368,57,2,0
1369,1369,58,2,0
1370,1370,58,2,0
1371,1371,58,2,0
1372,1372,58,2,0
1373,1373,58,2,0
1374,1374,58,2,0
1375,1375,58,2,0
1376,1376,58,2,615.653
1377,1377,58,2,1661.63575
1378,1378,58,2,2593.1165
1379,1379,58,2,1189.83125
1380,1380,58,2,1983.003625
1381,1381,58,2,2702.02825
1382,1382,58,2,2178.02725
1383,1383,58,2,2864.43
1384,1384,58,2,1042.257188
1385,1385,58,2,179.920844
1386,1386,58,2,17.794805
1387,1387,58,2,0
1388,1388,58,2,0
1389,1389,58,2,0
1390,1390,58,2,0
1391,1391,58,2,0
1392,1392,58,2,0
1393,1393,59,2,0
1394,1394,59,2,0
1395,1395,59,2,0
1396,1396,59,2,0
1397,1397,59,2,0
1398,1398,59,2,0
1399,1399,59,2,0
1400,1400,59,2,408.594438
1401,1401,59,2,550.872063
1402,1402,59,2,1035.978938
1403,1403,59,2,1195.59275
1404,1404,59,2,2756.7555
1405,1405,59,2,1534.422125
1406,1406,59,2,1380.231375
1407,1407,59,2,2712.88325
1408,1408,59,2,606.919125
1409,1409,59,2,177.389313
1410,1410,59,2,22.927586
1411,1411,59,2,0
1412,1412,59,2,0
1413,1413,59,2,0
1414,1414,59,2,0
1415,1415,59,2,0
1416,1416,59,2,0
1417,1417,60,3,0
1418,1418,60,3,0
1419,1419,60,3,0
1420,1420,60,3,0
1421,1421,60,3,0
1422,1422,60,3,0
1423,1423,60,3,0
1424,1424,60,3,28.445572
1425,1425,60,3,358.016156
1426,1426,60,3,790.0595
1427,1427,60,3,1323.922125
1428,1428,60,3,1778.125125
1429,1429,60,3,1648.996375
1430,1430,60,3,1190.09775
1431,1431,60,3,1458.211875
1432,1432,60,3,847.411
1433,1433,60,3,432.090094
1434,1434,60,3,41.716906
1435,1435,60,3,0
1436,1436,60,3,0
1437,1437,60,3,0
1438,1438,60,3,0
1439,1439,60,3,0
1440,1440,60,3,0
1441,1441,61,3,0
1442,1442,61,3,0
1443,1443,61,3,0
1444,1444,61,3,0
1445,1445,61,3,0
1446,1446,61,3,0
1447,1447,61,3,0
1448,1448,61,3,122.308336
1449,1449,61,3,1021.124875
1450,1450,61,3,1353.755875
1451,1451,61,3,2290.22575
1452,1452,61,3,1524.0675
1453,1453,61,3,1974.439875
1454,1454,61,3,2478.06625
1455,1455,61,3,1124.65575
1456,1456,61,3,604.294438
1457,1457,61,3,272.830094
1458,1458,61,3,37.601523
1459,1459,61,3,0
1460,1460,61,3,0
1461,1461,61,3,0
1462,1462,61,3,0
1463,1463,61,3,0
1464,1464,61,3,0
1465,1465,62,3,0
1466,1466,62,3,0
1467,1467,62,3,0
1468,1468,62,3,0
1469,1469,62,3,0
1470,1470,62,3,0
1471,1471,62,3,0
1472,1472,62,3,866.978563
1473,1473,62,3,1213.32775
1474,1474,62,3,1877.820625
1475,1475,62,3,3105.92575
1476,1476,62,3,4255.536
1477,1477,62,3,4302.9235
1478,1478,62,3,4040.62275
1479,1479,62,3,3465.375
1480,1480,62,3,2560.2995
1481,1481,62,3,1372.04725
1482,1482,62,3,260.788094
1483,1483,62,3,0
1484,1484,62,3,0
1485,1485,62,3,0
1486,1486,62,3,0
1487,1487,62,3,0
1488,1488,62,3,0
1489,1489,63,3,0
1490,1490,63,3,0
1491,1491,63,3,0
1492,1492,63,3,0
1493,1493,63,3,0
1494,1494,63,3,0
1495,1495,63,3,0
1496,1496,63,3,916.172813
1497,1497,63,3,1441.619875
1498,1498,63,3,3073.5095
1499,1499,63,3,3673.163
1500,1500,63,3,1632.871
1501,1501,63,3,4102.5435
1502,1502,63,3,3775.186
1503,1503,63,3,3226.6855
1504,1504,63,3,2361.42075
1505,1505,63,3,1264.256
1506,1506,63,3,246.502859
1507,1507,63,3,0
1508,1508,63,3,0
1509,1509,63,3,0
1510,1510,63,3,0
1511,1511,63,3,0
1512,1512,63,3,0
1513,1513,64,3,0
1514,1514,64,3,0
1515,1515,64,3,0
1516,1516,64,3,0
1517,1517,64,3,0
1518,1518,64,3,0
1519,1519,64,3,0
1520,1520,64,3,943.194625
1521,1521,64,3,2140.734
1522,1522,64,3,3087.41375
1523,1523,64,3,3697.57475
1524,1524,64,3,4008.355
1525,1525,64,3,4051.0125
1526,1526,64,3,3802.84875
1527,1527,64,3,3265.50125
1528,1528,64,3,2423.90325
1529,1529,64,3,1337.364375
1530,1530,64,3,283.281781
1531,1531,64,3,0
1532,1532,64,3,0
1533,1533,64,3,0
1534,1534,64,3,0
1535,1535,64,3,0
1536,1536,64,3,0
1537,1537,65,3,0
1538,1538,65,3,0
1539,1539,65,3,0
1540,1540,65,3,0
1541,1541,65,3,0
1542,1542,65,3,0
1543,1543,65,3,0
1544,1544,65,3,896.45325
1545,1545,65,3,1120.266125
1546,1546,65,3,1981.7315
1547,1547,65,3,2311.01825
1548,1548,65,3,1172.612375
1549,1549,65,3,1222.243125
1550,1550,65,3,670.659313
1551,1551,65,3,987.123063
1552,1552,65,3,200.506734
1553,1553,65,3,91.675711
1554,1554,65,3,13.761016
1555,1555,65,3,0
1556,1556,65,3,0
1557,1557,65,3,0
1558,1558,65,3,0
1559,1559,65,3,0
1560,1560,65,3,0
1561,1561,66,3,0
1562,1562,66,3,0
1563,1563,66,3,0
1564,1564,66,3,0
1565,1565,66,3,0
1566,1566,66,3,0
1567,1567,66,3,0
1568,1568,66,3,455.599125
1569,1569,66,3,787.85975
1570,1570,66,3,2299.40425
1571,1571,66,3,3446.23425
1572,1572,66,3,3759.83175
1573,1573,66,3,3014.46525
1574,1574,66,3,2569.51475
1575,1575,66,3,1798.302375
1576,1576,66,3,571.684438
1577,1577,66,3,35.846352
1578,1578,66,3,4.510054
1579,1579,66,3,0
1580,1580,66,3,0
1581,1581,66,3,0
1582,1582,66,3,0
1583,1583,66,3,0
1584,1584,66,3,0
1585,1585,67,3,0
1586,1586,67,3,0
1587,1587,67,3,0
1588,1588,67,3,0
1589,1589,67,3,0
1590,1590,67,3,0
1591,1591,67,3,0
1592,1592,67,3,69.71393
1593,1593,67,3,292.90775
1594,1594,67,3,242.843063
1595,1595,67,3,464.873563
1596,1596,67,3,513.812094
1597,1597,67,3,1502.307875
1598,1598,67,3,1104.3945
1599,1599,67,3,1750.088875
1600,1600,67,3,1054.996625
1601,1601,67,3,494.685156
1602,1602,67,3,105.035328
1603,1603,67,3,0
1604,1604,67,3,0
1605,1605,67,3,0
1606,1606,67,3,0
1607,1607,67,3,0
1608,1608,67,3,0
1609,1609,68,3,0
1610,1610,68,3,0
1611,1611,68,3,0
1612,1612,68,3,0
1613,1613,68,3,0
1614,1614,68,3,0
1615,1615,68,3,0
1616,1616,68,3,415.272688
1617,1617,68,3,1586.062125
1618,1618,68,3,3380.754
1619,1619,68,3,4048.51475
1620,1620,68,3,4408.9185
1621,1621,68,3,4431.2365
1622,1622,68,3,2981.3165
1623,1623,68,3,3012.4805
1624,1624,68,3,1538.899375
1625,1625,68,3,1396.24
1626,1626,68,3,296.364531
1627,1627,68,3,0
1628,1628,68,3,0
1629,1629,68,3,0
1630,1630,68,3,0
1631,1631,68,3,0
1632,1632,68,3,0
1633,1633,69,3,0
1634,1634,69,3,0
1635,1635,69,3,0
1636,1636,69,3,0
1637,1637,69,3,0
1638,1638,69,3,0
1639,1639,69,3,90.457102
1640,1640,69,3,1056.20975
1641,1641,69,3,2256.10325
1642,1642,69,3,1967.60825
1643,1643,69,3,2503.61575
1644,1644,69,3,2500.9295
1645,1645,69,3,2582.983
1646,1646,69,3,1481.318625
1647,1647,69,3,2408.502
1648,1648,69,3,2009.347625
1649,1649,69,3,702.3325
1650,1650,69,3,318.524375
1651,1651,69,3,0
1652,1652,69,3,0
1653,1653,69,3,0
1654,1654,69,3,0
1655,1655,69,3,0
1656,1656,69,3,0
1657,1657,70,3,0
1658,1658,70,3,0
1659,1659,70,3,0
1660,1660,70,3,0
1661,1661,70,3,0
1662,1662,70,3,0
1663,1663,70,3,14.203354
1664,1664,70,3,132.519328
1665,1665,70,3,355.716906
1666,1666,70,3,2967.938
1667,1667,70,3,912.576
1668,1668,70,3,797.362313
1669,1669,70,3,719.660688
1670,1670,70,3,693.64625
1671,1671,70,3,321.983125
1672,1672,70,3,1401.038375
1673,1673,70,3,760.005563
1674,1674,70,3,145.613234
1675,1675,70,3,0
1676,1676,70,3,0
1677,1677,70,3,0
1678,1678,70,3,0
1679,1679,70,3,0
1680,1680,70,3,0
1681,1681,71,3,0
1682,1682,71,3,0
1683,1683,71,3,0
1684,1684,71,3,0
1685,1685,71,3,0
1686,1686,71,3,0
1687,1687,71,3,14.129504
1688,1688,71,3,526.4545
1689,1689,71,3,2168.2105
1690,1690,71,3,3127.3005
1691,1691,71,3,3744.224
1692,1692,71,3,4062.482
1693,1693,71,3,4103.1035
1694,1694,71,3,3838.936
1695,1695,71,3,2438.77575
1696,1696,71,3,2460.69125
1697,1697,71,3,1331.2705
1698,1698,71,3,299.253594
1699,1699,71,3,0
1700,1700,71,3,0
1701,1701,71,3,0
1702,1702,71,3,0
1703,1703,71,3,0
1704,1704,71,3,0
1705,1705,72,3,0
1706,1706,72,3,0
1707,1707,72,3,0
1708,1708,72,3,0
1709,1709,72,3,0
1710,1710,72,3,0
1711,1711,72,3,79.865492
1712,1712,72,3,998.54925
1713,1713,72,3,1103.614
1714,1714,72,3,2557.24275
1715,1715,72,3,2579.05025
1716,1716,72,3,1931.981
1717,1717,72,3,3542.06925
1718,1718,72,3,1575.63575
1719,1719,72,3,2226.37425
1720,1720,72,3,2479.081
1721,1721,72,3,214.716953
1722,1722,72,3,335.001281
1723,1723,72,3,0
1724,1724,72,3,0
1725,1725,72,3,0
1726,1726,72,3,0
1727,1727,72,3,0
1728,1728,72,3,0
1729,1729,73,3,0
1730,1730,73,3,0
1731,1731,73,3,0
1732,1732,73,3,0
1733,1733,73,3,0
1734,1734,73,3,0
1735,1735,73,3,149.569078
1736,1736,73,3,1142.225875
1737,1737,73,3,2314.33825
1738,1738,73,3,3231.81275
1739,1739,73,3,3830.862
1740,1740,73,3,4135.81475
1741,1741,73,3,4177.67975
1742,1742,73,3,3908.58725
1743,1743,73,3,2525.38575
1744,1744,73,3,2555.6415
1745,1745,73,3,1447.044375
1746,1746,73,3,349.678844
1747,1747,73,3,0
1748,1748,73,3,0
1749,1749,73,3,0
1750,1750,73,3,0
1751,1751,73,3,0
1752,1752,73,3,0
1753,1753,74,3,0
1754,1754,74,3,0
1755,1755,74,3,0
1756,1756,74,3,0
1757,1757,74,3,0
1758,1758,74,3,0
1759,1759,74,3,161.802578
1760,1760,74,3,1149.67025
1761,1761,74,3,2364.0795
1762,1762,74,3,3301.5475
1763,1763,74,3,3877.1085
1764,1764,74,3,4219.9665
1765,1765,74,3,4249.661
1766,1766,74,3,3992.43075
1767,1767,74,3,3446.9655
1768,1768,74,3,2595.3175
1769,1769,74,3,1430.72425
1770,1770,74,3,353.851906
1771,1771,74,3,0
1772,1772,74,3,0
1773,1773,74,3,0
1774,1774,74,3,0
1775,1775,74,3,0
1776,1776,74,3,0
1777,1777,75,3,0
1778,1778,75,3,0
1779,1779,75,3,0
1780,1780,75,3,0
1781,1781,75,3,0
1782,1782,75,3,0
1783,1783,75,3,165.286234
1784,1784,75,3,1133.084
1785,1785,75,3,2283.02625
1786,1786,75,3,3182.379
1787,1787,75,3,3203.41375
1788,1788,75,3,2947.39975
1789,1789,75,3,2945.664
1790,1790,75,3,3880.9935
1791,1791,75,3,2737.27925
1792,1792,75,3,2513.6495
1793,1793,75,3,1428.04225
1794,1794,75,3,362.811125
1795,1795,75,3,0
1796,1796,75,3,0
1797,1797,75,3,0
1798,1798,75,3,0
1799,1799,75,3,0
1800,1800,75,3,0
1801,1801,76,3,0
1802,1802,76,3,0
1803,1803,76,3,0
1804,1804,76,3,0
1805,1805,76,3,0
1806,1806,76,3,0
1807,1807,76,3,189.644563
1808,1808,76,3,1162.828
1809,1809,76,3,2284.44225
1810,1810,76,3,3168.791
1811,1811,76,3,3267.0515
1812,1812,76,3,4035.48125
1813,1813,76,3,3448.132
1814,1814,76,3,3364.90175
1815,1815,76,3,3193.14325
1816,1816,76,3,1714.76675
1817,1817,76,3,939.559
1818,1818,76,3,334.038313
1819,1819,76,3,0
1820,1820,76,3,0
1821,1821,76,3,0
1822,1822,76,3,0
1823,1823,76,3,0
1824,1824,76,3,0
1825,1825,77,3,0
1826,1826,77,3,0
1827,1827,77,3,0
1828,1828,77,3,0
1829,1829,77,3,0
1830,1830,77,3,0
1831,1831,77,3,180.371609
1832,1832,77,3,1127.078
1833,1833,77,3,2225.641
1834,1834,77,3,3133.36875
1835,1835,77,3,3622.31425
1836,1836,77,3,3936.59575
1837,1837,77,3,3954.90275
1838,1838,77,3,3683.7235
1839,1839,77,3,3177.904
1840,1840,77,3,2392.436
1841,1841,77,3,1369.19625
1842,1842,77,3,362.458656
1843,1843,77,3,0
1844,1844,77,3,0
1845,1845,77,3,0
1846,1846,77,3,0
1847,1847,77,3,0
1848,1848,77,3,0
1849,1849,78,3,0
1850,1850,78,3,0
1851,1851,78,3,0
1852,1852,78,3,0
1853,1853,78,3,0
1854,1854,78,3,0
1855,1855,78,3,186.139828
1856,1856,78,3,1145.59475
1857,1857,78,3,2248.65075
1858,1858,78,3,3118.0305
1859,1859,78,3,3647.47675
1860,1860,78,3,3930.432
1861,1861,78,3,3193.6985
1862,1862,78,3,3423.56625
1863,1863,78,3,3102.471
1864,1864,78,3,1923.51775
1865,1865,78,3,1315.610625
1866,1866,78,3,143.439438
1867,1867,78,3,0
1868,1868,78,3,0
1869,1869,78,3,0
1870,1870,78,3,0
1871,1871,78,3,0
1872,1872,78,3,0
1873,1873,79,3,0
1874,1874,79,3,0
1875,1875,79,3,0
1876,1876,79,3,0
1877,1877,79,3,0
1878,1878,79,3,0
1879,1879,79,3,83.210195
1880,1880,79,3,434.294031
1881,1881,79,3,345.819906
1882,1882,79,3,680.495063
1883,1883,79,3,698.823625
1884,1884,79,3,858.8145
1885,1885,79,3,1413.515
1886,1886,79,3,1179.3855
1887,1887,79,3,861.37975
1888,1888,79,3,162.815453
1889,1889,79,3,82.986758
1890,1890,79,3,321.086094
1891,1891,79,3,0
1892,1892,79,3,0
1893,1893,79,3,0
1894,1894,79,3,0
1895,1895,79,3,0
1896,1896,79,3,0
1897,1897,80,3,0
1898,1898,80,3,0
1899,1899,80,3,0
1900,1900,80,3,0
1901,1901,80,3,0
1902,1902,80,3,0
1903,1903,80,3,175.874609
1904,1904,80,3,105.956195
1905,1905,80,3,562.120125
1906,1906,80,3,784.991688
1907,1907,80,3,1434.149
1908,1908,80,3,2271.64975
1909,1909,80,3,2084.550125
1910,1910,80,3,2575.5815
1911,1911,80,3,3211.01575
1912,1912,80,3,2394.20325
1913,1913,80,3,1390.71375
1914,1914,80,3,388.852563
1915,1915,80,3,0
1916,1916,80,3,0
1917,1917,80,3,0
1918,1918,80,3,0
1919,1919,80,3,0
1920,1920,80,3,0
1921,1921,81,3,0
1922,1922,81,3,0
1923,1923,81,3,0
1924,1924,81,3,0
1925,1925,81,3,0
1926,1926,81,3,0
1927,1927,81,3,247.429938
1928,1928,81,3,1292.955375
1929,1929,81,3,2403.06325
1930,1930,81,3,3239.288
1931,1931,81,3,3385.12925
1932,1932,81,3,4017.782
1933,1933,81,3,4025.00225
1934,1934,81,3,3737.88575
1935,1935,81,3,3247.875
1936,1936,81,3,2462.09925
1937,1937,81,3,1436.650375
1938,1938,81,3,396.971063
1939,1939,81,3,0
1940,1940,81,3,0
1941,1941,81,3,0
1942,1942,81,3,0
1943,1943,81,3,0
1944,1944,81,3,0
1945,1945,82,3,0
1946,1946,82,3,0
1947,1947,82,3,0
1948,1948,82,3,0
1949,1949,82,3,0
1950,1950,82,3,0
1951,1951,82,3,41.601352
1952,1952,82,3,322.635781
1953,1953,82,3,557.39375
1954,1954,82,3,587.173875
1955,1955,82,3,1552.40225
1956,1956,82,3,1172.154375
1957,1957,82,3,1238.313375
1958,1958,82,3,1993.02075
1959,1959,82,3,628.532063
1960,1960,82,3,530.941438
1961,1961,82,3,182.77725
1962,1962,82,3,78.367219
1963,1963,82,3,0
1964,1964,82,3,0
1965,1965,82,3,0
1966,1966,82,3,0
1967,1967,82,3,0
1968,1968,82,3,0
1969,1969,83,3,0
1970,1970,83,3,0
1971,1971,83,3,0
1972,1972,83,3,0
1973,1973,83,3,0
1974,1974,83,3,0
1975,1975,83,3,255.223656
1976,1976,83,3,1289.0265
1977,1977,83,3,508.222813
1978,1978,83,3,1343.682625
1979,1979,83,3,1178.2495
1980,1980,83,3,1754.245375
1981,1981,83,3,1921.355375
1982,1982,83,3,1733.932625
1983,1983,83,3,2245.1355
1984,1984,83,3,1140.458125
1985,1985,83,3,1518.496
1986,1986,83,3,420.077219
1987,1987,83,3,0
1988,1988,83,3,0
1989,1989,83,3,0
1990,1990,83,3,0
1991,1991,83,3,0
1992,1992,83,3,0
1993,1993,84,3,0
1994,1994,84,3,0
1995,1995,84,3,0
1996,1996,84,3,0
1997,1997,84,3,0
1998,1998,84,3,0
1999,1999,84,3,18.489891
2000,2000,84,3,73.944023
2001,2001,84,3,565.8565
2002,2002,84,3,1353.962875
2003,2003,84,3,1641.518125
2004,2004,84,3,2362.4325
2005,2005,84,3,2141.2875
2006,2006,84,3,1785.208375
2007,2007,84,3,1676.32325
2008,2008,84,3,1215.005625
2009,2009,84,3,485.080156
2010,2010,84,3,229.637688
2011,2011,84,3,0
2012,2012,84,3,0
2013,2013,84,3,0
2014,2014,84,3,0
2015,2015,84,3,0
2016,2016,84,3,0
2017,2017,85,3,0
2018,2018,85,3,0
2019,2019,85,3,0
2020,2020,85,3,0
2021,2021,85,3,0
2022,2022,85,3,0
2023,2023,85,3,297.794969
2024,2024,85,3,1393.96825
2025,2025,85,3,2505.6285
2026,2026,85,3,3334.7685
2027,2027,85,3,3860.53125
2028,2028,85,3,4115.2235
2029,2029,85,3,4094.084
2030,2030,85,3,3829.63875
2031,2031,85,3,2644.85775
2032,2032,85,3,1824.09525
2033,2033,85,3,597.427063
2034,2034,85,3,200.330906
2035,2035,85,3,0
2036,2036,85,3,0
2037,2037,85,3,0
2038,2038,85,3,0
2039,2039,85,3,0
2040,2040,85,3,0
2041,2041,86,3,0
2042,2042,86,3,0
2043,2043,86,3,0
2044,2044,86,3,0
2045,2045,86,3,0
2046,2046,86,3,0
2047,2047,86,3,177.236328
2048,2048,86,3,412.791344
2049,2049,86,3,562.146375
2050,2050,86,3,1143.566
2051,2051,86,3,1172.14325
2052,2052,86,3,1249.60025
2053,2053,86,3,2397.76725
2054,2054,86,3,1212.101625
2055,2055,86,3,1091.70325
2056,2056,86,3,511.547
2057,2057,86,3,687.70825
2058,2058,86,3,148.993297
2059,2059,86,3,0
2060,2060,86,3,0
2061,2061,86,3,0
2062,2062,86,3,0
2063,2063,86,3,0
2064,2064,86,3,0
2065,2065,87,3,0
2066,2066,87,3,0
2067,2067,87,3,0
2068,2068,87,3,0
2069,2069,87,3,0
2070,2070,87,3,0
2071,2071,87,3,36.976699
2072,2072,87,3,142.980438
2073,2073,87,3,320.713938
2074,2074,87,3,545.59
2075,2075,87,3,924.078813
2076,2076,87,3,851.687625
2077,2077,87,3,754.922375
2078,2078,87,3,613.537813
2079,2079,87,3,466.677469
2080,2080,87,3,355.938063
2081,2081,87,3,54.769582
2082,2082,87,3,45.801176
2083,2083,87,3,0
2084,2084,87,3,0
2085,2085,87,3,0
2086,2086,87,3,0
2087,2087,87,3,0
2088,2088,87,3,0
2089,2089,88,3,0
2090,2090,88,3,0
2091,2091,88,3,0
2092,2092,88,3,0
2093,2093,88,3,0
2094,2094,88,3,0
2095,2095,88,3,32.217902
2096,2096,88,3,516.257781
2097,2097,88,3,551.814
2098,2098,88,3,1108.732125
2099,2099,88,3,730.11275
2100,2100,88,3,861.193813
2101,2101,88,3,2026.89025
2102,2102,88,3,2896.422
2103,2103,88,3,2042.97375
2104,2104,88,3,1210.628
2105,2105,88,3,1517.1155
2106,2106,88,3,451.155063
2107,2107,88,3,0
2108,2108,88,3,0
2109,2109,88,3,0
2110,2110,88,3,0
2111,2111,88,3,0
2112,2112,88,3,0
2113,2113,89,3,0
2114,2114,89,3,0
2115,2115,89,3,0
2116,2116,89,3,0
2117,2117,89,3,0
2118,2118,89,3,0
2119,2119,89,3,348.819625
2120,2120,89,3,1213.54525
2121,2121,89,3,1913.687125
2122,2122,89,3,2866.539
2123,2123,89,3,3354.21525
2124,2124,89,3,3599.43625
2125,2125,89,3,3484.3545
2126,2126,89,3,3356.0665
2127,2127,89,3,2856.024
2128,2128,89,3,1732.7265
2129,2129,89,3,702.036313
2130,2130,89,3,204.145141
2131,2131,89,3,0
2132,2132,89,3,0
2133,2133,89,3,0
2134,2134,89,3,0
2135,2135,89,3,0
2136,2136,89,3,0
2137,2137,90,3,0
2138,2138,90,3,0
2139,2139,90,3,0
2140,2140,90,3,0
2141,2141,90,3,0
2142,2142,90,3,0
2143,2143,90,3,354.033313
2144,2144,90,3,1359.875125
2145,2145,90,3,2149.57675
2146,2146,90,3,2895.28275
2147,2147,90,3,2714.7545
2148,2148,90,3,2825.73125
2149,2149,90,3,2501.6485
2150,2150,90,3,2151.413
2151,2151,90,3,1745.01775
2152,2152,90,3,1286.05875
2153,2153,90,3,605.083125
2154,2154,90,3,241.153328
2155,2155,90,3,0
2156,2156,90,3,0
2157,2157,90,3,0
2158,2158,90,3,0
2159,2159,90,3,0
2160,2160,90,3,0
2161,2161,91,4,0
2162,2162,91,4,0
2163,2163,91,4,0
2164,2164,91,4,0
2165,2165,91,4,0
2166,2166,91,4,0
2167,2167,91,4,370.433156
2168,2168,91,4,1415.626625
2169,2169,91,4,2422.9145
2170,2170,91,4,3158.478
2171,2171,91,4,3616.82175
2172,2172,91,4,3100.66325
2173,2173,91,4,2807.6815
2174,2174,91,4,2095.187875
2175,2175,91,4,2592.96775
2176,2176,91,4,1277.461375
2177,2177,91,4,434.524531
2178,2178,91,4,458.912781
2179,2179,91,4,0
2180,2180,91,4,0
