id,hour,year,month,day,hourday,houryear,monthyear,lbmp,e,icap,drv,curve,weeday_flag,icap_a2_day_flag,icap_a2_hour_flag,icap_flag,drv_day_winter_flag,drv_hour_winter_flag,drv_day_summer_flag,drv_hour_summer_flag,drv_flag
7948,7948,1,11,332,5,7948,11,0.012852816,0.03103,0,0,0.043882816,1,0,0,0,0,0,0,0,0
7949,7949,1,11,332,6,7949,11,0.015409107,0.03103,0,0,0.046439107,1,0,0,0,0,0,0,0,0
7950,7950,1,11,332,7,7950,11,0.022035452,0.03103,0,0,0.053065452,1,0,0,0,0,0,0,0,0
7951,7951,1,11,332,8,7951,11,0.028147105,0.03103,0,0,0.059177105,1,0,0,0,0,0,0,0,0
7952,7952,1,11,332,9,7952,11,0.029916884,0.03103,0,0,0.060946884,1,0,0,0,0,0,0,0,0
7953,7953,1,11,332,10,7953,11,0.029358005,0.03103,0,0,0.060388005,1,0,0,0,0,0,0,0,0
7954,7954,1,11,332,11,7954,11,0.028180968,0.03103,0,0,0.059210968,1,0,0,0,0,0,0,0,0
7955,7955,1,11,332,12,7955,11,0.027410413,0.03103,0,0,0.058440413,1,0,0,0,0,0,0,0,0
7956,7956,1,11,332,13,7956,11,0.025767639,0.03103,0,0,0.056797639,1,0,0,0,0,0,0,0,0
7957,7957,1,11,332,14,7957,11,0.024802303,0.03103,0,0,0.055832303,1,0,1,0,0,0,0,1,0
7958,7958,1,11,332,15,7958,11,0.024336566,0.03103,0,0,0.055366566,1,0,1,0,0,0,0,1,0
7959,7959,1,11,332,16,7959,11,0.025005532,0.03103,0,0,0.056035532,1,0,1,0,0,0,0,1,0
7960,7960,1,11,332,17,7960,11,0.028756791,0.03103,0,0,0.059786791,1,0,1,0,0,0,0,1,0
7961,7961,1,11,332,18,7961,11,0.035886716,0.03103,0,0,0.066916716,1,0,1,0,0,1,0,1,0
7962,7962,1,11,332,19,7962,11,0.034125409,0.03103,0,0,0.065155409,1,0,0,0,0,1,0,0,0
7963,7963,1,11,332,20,7963,11,0.032270934,0.03103,0,0,0.063300934,1,0,0,0,0,0,0,0,0
7964,7964,1,11,332,21,7964,11,0.029231,0.03103,0,0,0.060261,1,0,0,0,0,0,0,0,0
7965,7965,1,11,332,22,7965,11,0.025115618,0.03103,0,0,0.056145618,1,0,0,0,0,0,0,0,0
7966,7966,1,11,332,23,7966,11,0.021542196,0.03103,0,0,0.052572196,1,0,0,0,0,0,0,0,0
7967,7967,1,11,332,24,7967,11,0.014323766,0.03103,0,0,0.045353766,1,0,0,0,0,0,0,0,0
7968,7968,1,11,333,1,7968,11,0.012995629,0.03103,0,0,0.044025629,1,0,0,0,0,0,0,0,0
7969,7969,1,11,333,2,7969,11,0.012310145,0.03103,0,0,0.043340145,1,0,0,0,0,0,0,0,0
7970,7970,1,11,333,3,7970,11,0.010924894,0.03103,0,0,0.041954894,1,0,0,0,0,0,0,0,0
7971,7971,1,11,333,4,7971,11,0.010789231,0.03103,0,0,0.041819231,1,0,0,0,0,0,0,0,0
7972,7972,1,11,333,5,7972,11,0.010846346,0.03103,0,0,0.041876346,1,0,0,0,0,0,0,0,0
7973,7973,1,11,333,6,7973,11,0.012260163,0.03103,0,0,0.043290163,1,0,0,0,0,0,0,0,0
7974,7974,1,11,333,7,7974,11,0.018151043,0.03103,0,0,0.049181043,1,0,0,0,0,0,0,0,0
7975,7975,1,11,333,8,7975,11,0.025640634,0.03103,0,0,0.056670634,1,0,0,0,0,0,0,0,0
7976,7976,1,11,333,9,7976,11,0.025547467,0.03103,0,0,0.056577467,1,0,0,0,0,0,0,0,0
7977,7977,1,11,333,10,7977,11,0.025530548,0.03103,0,0,0.056560548,1,0,0,0,0,0,0,0,0
7978,7978,1,11,333,11,7978,11,0.025361182,0.03103,0,0,0.056391182,1,0,0,0,0,0,0,0,0
7979,7979,1,11,333,12,7979,11,0.024370454,0.03103,0,0,0.055400454,1,0,0,0,0,0,0,0,0
7980,7980,1,11,333,13,7980,11,0.023980916,0.03103,0,0,0.055010916,1,0,0,0,0,0,0,0,0
7981,7981,1,11,333,14,7981,11,0.023320422,0.03103,0,0,0.054350422,1,0,1,0,0,0,0,1,0
7982,7982,1,11,333,15,7982,11,0.022414365,0.03103,0,0,0.053444365,1,0,1,0,0,0,0,1,0
7983,7983,1,11,333,16,7983,11,0.022964797,0.03103,0,0,0.053994797,1,0,1,0,0,0,0,1,0
7984,7984,1,11,333,17,7984,11,0.024429734,0.03103,0,0,0.055459734,1,0,1,0,0,0,0,1,0
7985,7985,1,11,333,18,7985,11,0.032584249,0.03103,0,0,0.063614249,1,0,1,0,0,1,0,1,0
7986,7986,1,11,333,19,7986,11,0.031915284,0.03103,0,0,0.062945284,1,0,0,0,0,1,0,0,0
7987,7987,1,11,333,20,7987,11,0.029332614,0.03103,0,0,0.060362614,1,0,0,0,0,0,0,0,0
7988,7988,1,11,333,21,7988,11,0.025606746,0.03103,0,0,0.056636746,1,0,0,0,0,0,0,0,0
7989,7989,1,11,333,22,7989,11,0.021440582,0.03103,0,0,0.052470582,1,0,0,0,0,0,0,0,0
7990,7990,1,11,333,23,7990,11,0.018028028,0.03103,0,0,0.049058028,1,0,0,0,0,0,0,0,0
7991,7991,1,11,333,24,7991,11,0.010603586,0.03103,0,0,0.041633586,1,0,0,0,0,0,0,0,0
7992,7992,1,11,334,1,7992,11,0.011538981,0.03103,0,0,0.042568981,1,0,0,0,0,0,0,0,0
7993,7993,1,11,334,2,7993,11,0.009418263,0.03103,0,0,0.040448263,1,0,0,0,0,0,0,0,0
7994,7994,1,11,334,3,7994,11,0.009075521,0.03103,0,0,0.040105521,1,0,0,0,0,0,0,0,0
7995,7995,1,11,334,4,7995,11,0.009096937,0.03103,0,0,0.040126937,1,0,0,0,0,0,0,0,0
7996,7996,1,11,334,5,7996,11,0.009146919,0.03103,0,0,0.040176919,1,0,0,0,0,0,0,0,0
7997,7997,1,11,334,6,7997,11,0.012217314,0.03103,0,0,0.043247314,1,0,0,0,0,0,0,0,0
7998,7998,1,11,334,7,7998,11,0.017786885,0.03103,0,0,0.048816885,1,0,0,0,0,0,0,0,0
7999,7999,1,11,334,8,7999,11,0.020500636,0.03103,0,0,0.051530636,1,0,0,0,0,0,0,0,0
8000,8000,1,11,334,9,8000,11,0.021169602,0.03103,0,0,0.052199602,1,0,0,0,0,0,0,0,0
8001,8001,1,11,334,10,8001,11,0.021008708,0.03103,0,0,0.052038708,1,0,0,0,0,0,0,0,0
8002,8002,1,11,334,11,8002,11,0.019603051,0.03103,0,0,0.050633051,1,0,0,0,0,0,0,0,0
8003,8003,1,11,334,12,8003,11,0.01922201,0.03103,0,0,0.05025201,1,0,0,0,0,0,0,0,0
8004,8004,1,11,334,13,8004,11,0.019205066,0.03103,0,0,0.050235066,1,0,0,0,0,0,0,0,0
8005,8005,1,11,334,14,8005,11,0.018595379,0.03103,0,0,0.049625379,1,0,1,0,0,0,0,1,0
8006,8006,1,11,334,15,8006,11,0.018442958,0.03103,0,0,0.049472958,1,0,1,0,0,0,0,1,0
8007,8007,1,11,334,16,8007,11,0.017426814,0.03103,0,0,0.048456814,1,0,1,0,0,0,0,1,0
8008,8008,1,11,334,17,8008,11,0.023464397,0.03103,0,0,0.054494397,1,0,1,0,0,0,0,1,0
8009,8009,1,11,334,18,8009,11,0.029950748,0.03103,0,0,0.060980748,1,0,1,0,0,1,0,1,0
8010,8010,1,11,334,19,8010,11,0.028087826,0.03103,0,0,0.059117826,1,0,0,0,0,1,0,0,0
8011,8011,1,11,334,20,8011,11,0.02620796,0.03103,0,0,0.05723796,1,0,0,0,0,0,0,0,0
8012,8012,1,11,334,21,8012,11,0.023633738,0.03103,0,0,0.054663738,1,0,0,0,0,0,0,0,0
8013,8013,1,11,334,22,8013,11,0.020534525,0.03103,0,0,0.051564525,1,0,0,0,0,0,0,0,0
8014,8014,1,11,334,23,8014,11,0.017274393,0.03103,0,0,0.048304393,1,0,0,0,0,0,0,0,0
8015,8015,1,11,334,24,8015,11,0.013474034,0.03103,0,0,0.044504034,1,0,0,0,0,0,0,0,0
8016,8016,1,11,335,1,8016,11,0.011538981,0.03103,0,0,0.042568981,1,0,0,0,0,0,0,0,0
8017,8017,1,11,335,2,8017,11,0.009418263,0.03103,0,0,0.040448263,1,0,0,0,0,0,0,0,0
8018,8018,1,11,335,3,8018,11,0.009075521,0.03103,0,0,0.040105521,1,0,0,0,0,0,0,0,0
8019,8019,1,11,335,4,8019,11,0.009096937,0.03103,0,0,0.040126937,1,0,0,0,0,0,0,0,0
8020,8020,1,11,335,5,8020,11,0.009146919,0.03103,0,0,0.040176919,1,0,0,0,0,0,0,0,0
8021,8021,1,11,335,6,8021,11,0.012217314,0.03103,0,0,0.043247314,1,0,0,0,0,0,0,0,0
8022,8022,1,11,335,7,8022,11,0.017786885,0.03103,0,0,0.048816885,1,0,0,0,0,0,0,0,0
8023,8023,1,11,335,8,8023,11,0.020500636,0.03103,0,0,0.051530636,1,0,0,0,0,0,0,0,0
8024,8024,1,11,335,9,8024,11,0.021169602,0.03103,0,0,0.052199602,1,0,0,0,0,0,0,0,0
8025,8025,1,11,335,10,8025,11,0.021008708,0.03103,0,0,0.052038708,1,0,0,0,0,0,0,0,0
8026,8026,1,11,335,11,8026,11,0.019603051,0.03103,0,0,0.050633051,1,0,0,0,0,0,0,0,0
8027,8027,1,11,335,12,8027,11,0.01922201,0.03103,0,0,0.05025201,1,0,0,0,0,0,0,0,0
8028,8028,1,11,335,13,8028,11,0.019205066,0.03103,0,0,0.050235066,1,0,0,0,0,0,0,0,0
8029,8029,1,11,335,14,8029,11,0.018595379,0.03103,0,0,0.049625379,1,0,1,0,0,0,0,1,0
8030,8030,1,11,335,15,8030,11,0.018442958,0.03103,0,0,0.049472958,1,0,1,0,0,0,0,1,0
8031,8031,1,11,335,16,8031,11,0.017426814,0.03103,0,0,0.048456814,1,0,1,0,0,0,0,1,0
8032,8032,1,11,335,17,8032,11,0.023464397,0.03103,0,0,0.054494397,1,0,1,0,0,0,0,1,0
8033,8033,1,11,335,18,8033,11,0.029950748,0.03103,0,0,0.060980748,1,0,1,0,0,1,0,1,0
8034,8034,1,11,335,19,8034,11,0.028087826,0.03103,0,0,0.059117826,1,0,0,0,0,1,0,0,0
8035,8035,1,11,335,20,8035,11,0.02620796,0.03103,0,0,0.05723796,1,0,0,0,0,0,0,0,0
8036,8036,1,11,335,21,8036,11,0.023633738,0.03103,0,0,0.054663738,1,0,0,0,0,0,0,0,0
8037,8037,1,11,335,22,8037,11,0.020534525,0.03103,0,0,0.051564525,1,0,0,0,0,0,0,0,0
8038,8038,1,11,335,23,8038,11,0.017274393,0.03103,0,0,0.048304393,1,0,0,0,0,0,0,0,0
8039,8039,1,11,335,24,8039,11,0.013474034,0.03103,0,0,0.044504034,1,0,0,0,0,0,0,0,0
8040,8040,1,12,336,1,8040,12,0.02449086,0.03103,0,0,0.05552086,1,0,0,0,0,0,0,0,0
8041,8041,1,12,336,2,8041,12,0.021767118,0.03103,0,0,0.052797118,1,0,0,0,0,0,0,0,0
8042,8042,1,12,336,3,8042,12,0.018763452,0.03103,0,0,0.049793452,1,0,0,0,0,0,0,0,0
8043,8043,1,12,336,4,8043,12,0.018506222,0.03103,0,0,0.049536222,1,0,0,0,0,0,0,0,0
8044,8044,1,12,336,5,8044,12,0.019497342,0.03103,0,0,0.050527342,1,0,0,0,0,0,0,0,0
8045,8045,1,12,336,6,8045,12,0.022614505,0.03103,0,0,0.053644505,1,0,0,0,0,0,0,0,0
8046,8046,1,12,336,7,8046,12,0.029870211,0.03103,0,0,0.060900211,1,0,0,0,0,0,0,0,0
8047,8047,1,12,336,8,8047,12,0.027261504,0.03103,0,0,0.058291504,1,0,0,0,0,0,0,0,0
8048,8048,1,12,336,9,8048,12,0.027844535,0.03103,0,0,0.058874535,1,0,0,0,0,0,0,0,0
8049,8049,1,12,336,10,8049,12,0.027969459,0.03103,0,0,0.058999459,1,0,0,0,0,0,0,0,0
8050,8050,1,12,336,11,8050,12,0.028086085,0.03103,0,0,0.059116085,1,0,0,0,0,0,0,0,0
8051,8051,1,12,336,12,8051,12,0.02611207,0.03103,0,0,0.05714207,1,0,0,0,0,0,0,0,0
8052,8052,1,12,336,13,8052,12,0.024871001,0.03103,0,0,0.055901001,1,0,0,0,0,0,0,0,0
8053,8053,1,12,336,14,8053,12,0.024396233,0.03103,0,0,0.055426233,1,0,1,0,0,0,0,1,0
8054,8054,1,12,336,15,8054,12,0.024104733,0.03103,0,0,0.055134733,1,0,1,0,0,0,0,1,0
8055,8055,1,12,336,16,8055,12,0.024054751,0.03103,0,0,0.055084751,1,0,1,0,0,0,0,1,0
8056,8056,1,12,336,17,8056,12,0.027194861,0.03103,0,0,0.058224861,1,0,1,0,0,0,0,1,0
8057,8057,1,12,336,18,8057,12,0.037548067,0.03103,0,0,0.068578067,1,0,1,0,0,1,0,1,0
8058,8058,1,12,336,19,8058,12,0.0308264,0.03103,0,0,0.0618564,1,0,0,0,0,1,0,0,0
8059,8059,1,12,336,20,8059,12,0.026445221,0.03103,0,0,0.057475221,1,0,0,0,0,0,0,0,0
8060,8060,1,12,336,21,8060,12,0.026911659,0.03103,0,0,0.057941659,1,0,0,0,0,0,0,0,0
8061,8061,1,12,336,22,8061,12,0.026212002,0.03103,0,0,0.057242002,1,0,0,0,0,0,0,0,0
8062,8062,1,12,336,23,8062,12,0.022397226,0.03103,0,0,0.053427226,1,0,0,0,0,0,0,0,0
8063,8063,1,12,336,24,8063,12,0.02641258,0.03103,0,0,0.05744258,1,0,0,0,0,0,0,0,0
8064,8064,1,12,337,1,8064,12,0.025035604,0.03103,0,0,0.056065604,1,0,0,0,0,0,0,0,0
8065,8065,1,12,337,2,8065,12,0.021971394,0.03103,0,0,0.053001394,1,0,0,0,0,0,0,0,0
8066,8066,1,12,337,3,8066,12,0.019277936,0.03103,0,0,0.050307936,1,0,0,0,0,0,0,0,0
8067,8067,1,12,337,4,8067,12,0.018566741,0.03103,0,0,0.049596741,1,0,0,0,0,0,0,0,0
8068,8068,1,12,337,5,8068,12,0.019868069,0.03103,0,0,0.050898069,1,0,0,0,0,0,0,0,0
8069,8069,1,12,337,6,8069,12,0.022478313,0.03103,0,0,0.053508313,1,0,0,0,0,0,0,0,0
8070,8070,1,12,337,7,8070,12,0.029423811,0.03103,0,0,0.060453811,1,0,0,0,0,0,0,0,0
8071,8071,1,12,337,8,8071,12,0.028619166,0.03103,0,0,0.059649166,1,0,0,0,0,0,0,0,0
8072,8072,1,12,337,9,8072,12,0.026686771,0.03103,0,0,0.057716771,1,0,0,0,0,0,0,0,0
8073,8073,1,12,337,10,8073,12,0.026037096,0.03103,0,0,0.057067096,1,0,0,0,0,0,0,0,0
8074,8074,1,12,337,11,8074,12,0.026536856,0.03103,0,0,0.057566856,1,0,0,0,0,0,0,0,0
8075,8075,1,12,337,12,8075,12,0.024237987,0.03103,0,0,0.055267987,1,0,0,0,0,0,0,0,0
8076,8076,1,12,337,13,8076,12,0.022330615,0.03103,0,0,0.053360615,1,0,0,0,0,0,0,0,0
8077,8077,1,12,337,14,8077,12,0.022097396,0.03103,0,0,0.053127396,1,0,1,0,0,0,0,1,0
8078,8078,1,12,337,15,8078,12,0.022030753,0.03103,0,0,0.053060753,1,0,1,0,0,0,0,1,0
8079,8079,1,12,337,16,8079,12,0.022097396,0.03103,0,0,0.053127396,1,0,1,0,0,0,0,1,0
8080,8080,1,12,337,17,8080,12,0.029085572,0.03103,0,0,0.060115572,1,0,1,0,0,0,0,1,0
8081,8081,1,12,337,18,8081,12,0.040888074,0.03103,0,0,0.071918074,1,0,1,0,0,1,0,1,0
8082,8082,1,12,337,19,8082,12,0.03189253,0.03103,0,0,0.06292253,1,0,0,0,0,1,0,0,0
8083,8083,1,12,337,20,8083,12,0.028602505,0.03103,0,0,0.059632505,1,0,0,0,0,0,0,0,0
8084,8084,1,12,337,21,8084,12,0.028102745,0.03103,0,0,0.059132745,1,0,0,0,0,0,0,0,0
8085,8085,1,12,337,22,8085,12,0.025187524,0.03103,0,0,0.056217524,1,0,0,0,0,0,0,0,0
8086,8086,1,12,337,23,8086,12,0.022064075,0.03103,0,0,0.053094075,1,0,0,0,0,0,0,0,0
8087,8087,1,12,337,24,8087,12,0.025429026,0.03103,0,0,0.056459026,1,0,0,0,0,0,0,0,0
8088,8088,1,12,338,1,8088,12,0.027887948,0.03103,0,0,0.058917948,0,0,0,0,0,0,0,0,0
8089,8089,1,12,338,2,8089,12,0.024150392,0.03103,0,0,0.055180392,0,0,0,0,0,0,0,0,0
8090,8090,1,12,338,3,8090,12,0.02380236,0.03103,0,0,0.05483236,0,0,0,0,0,0,0,0,0
8091,8091,1,12,338,4,8091,12,0.023257616,0.03103,0,0,0.054287616,0,0,0,0,0,0,0,0,0
8092,8092,1,12,338,5,8092,12,0.022924714,0.03103,0,0,0.053954714,0,0,0,0,0,0,0,0,0
8093,8093,1,12,338,6,8093,12,0.024362233,0.03103,0,0,0.055392233,0,0,0,0,0,0,0,0,0
8094,8094,1,12,338,7,8094,12,0.026049418,0.03103,0,0,0.057079418,0,0,0,0,0,0,0,0,0
8095,8095,1,12,338,8,8095,12,0.02618561,0.03103,0,0,0.05721561,0,0,0,0,0,0,0,0,0
8096,8096,1,12,338,9,8096,12,0.026435299,0.03103,0,0,0.057465299,0,0,0,0,0,0,0,0,0
8097,8097,1,12,338,10,8097,12,0.027713932,0.03103,0,0,0.058743932,0,0,0,0,0,0,0,0,0
8098,8098,1,12,338,11,8098,12,0.027683673,0.03103,0,0,0.058713673,0,0,0,0,0,0,0,0,0
8099,8099,1,12,338,12,8099,12,0.027713932,0.03103,0,0,0.058743932,0,0,0,0,0,0,0,0,0
8100,8100,1,12,338,13,8100,12,0.027638259,0.03103,0,0,0.058668259,0,0,0,0,0,0,0,0,0
8101,8101,1,12,338,14,8101,12,0.024256301,0.03103,0,0,0.055286301,0,0,1,0,0,0,0,1,0
8102,8102,1,12,338,15,8102,12,0.024014201,0.03103,0,0,0.055044201,0,0,1,0,0,0,0,1,0
8103,8103,1,12,338,16,8103,12,0.019989131,0.03103,0,0,0.051019131,0,0,1,0,0,0,0,1,0
8104,8104,1,12,338,17,8104,12,0.03368344,0.03103,0,0,0.06471344,0,0,1,0,0,0,0,1,0
8105,8105,1,12,338,18,8105,12,0.039516756,0.03103,0,0,0.070546756,0,0,1,0,0,1,0,1,0
8106,8106,1,12,338,19,8106,12,0.035287411,0.03103,0,0,0.066317411,0,0,0,0,0,1,0,0,0
8107,8107,1,12,338,20,8107,12,0.030952134,0.03103,0,0,0.061982134,0,0,0,0,0,0,0,0,0
8108,8108,1,12,338,21,8108,12,0.027827405,0.03103,0,0,0.058857405,0,0,0,0,0,0,0,0,0
8109,8109,1,12,338,22,8109,12,0.026321802,0.03103,0,0,0.057351802,0,0,0,0,0,0,0,0,0
8110,8110,1,12,338,23,8110,12,0.026056983,0.03103,0,0,0.057086983,0,0,0,0,0,0,0,0,0
8111,8111,1,12,338,24,8111,12,0.024362233,0.03103,0,0,0.055392233,0,0,0,0,0,0,0,0,0
8112,8112,1,12,339,1,8112,12,0.022591811,0.03103,0,0,0.053621811,0,0,0,0,0,0,0,0,0
8113,8113,1,12,339,2,8113,12,0.021237505,0.03103,0,0,0.052267505,0,0,0,0,0,0,0,0,0
8114,8114,1,12,339,3,8114,12,0.019648663,0.03103,0,0,0.050678663,0,0,0,0,0,0,0,0,0
8115,8115,1,12,339,4,8115,12,0.018604566,0.03103,0,0,0.049634566,0,0,0,0,0,0,0,0,0
8116,8116,1,12,339,5,8116,12,0.018619695,0.03103,0,0,0.049649695,0,0,0,0,0,0,0,0,0
8117,8117,1,12,339,6,8117,12,0.019573015,0.03103,0,0,0.050603015,0,0,0,0,0,0,0,0,0
8118,8118,1,12,339,7,8118,12,0.02119968,0.03103,0,0,0.05222968,0,0,0,0,0,0,0,0,0
8119,8119,1,12,339,8,8119,12,0.021555278,0.03103,0,0,0.052585278,0,0,0,0,0,0,0,0,0
8120,8120,1,12,339,9,8120,12,0.021502324,0.03103,0,0,0.052532324,0,0,0,0,0,0,0,0,0
8121,8121,1,12,339,10,8121,12,0.023711557,0.03103,0,0,0.054741557,0,0,0,0,0,0,0,0,0
8122,8122,1,12,339,11,8122,12,0.024536249,0.03103,0,0,0.055566249,0,0,0,0,0,0,0,0,0
8123,8123,1,12,339,12,8123,12,0.025232315,0.03103,0,0,0.056262315,0,0,0,0,0,0,0,0,0
8124,8124,1,12,339,13,8124,12,0.025103688,0.03103,0,0,0.056133688,0,0,0,0,0,0,0,0,0
8125,8125,1,12,339,14,8125,12,0.024339539,0.03103,0,0,0.055369539,0,0,1,0,0,0,0,1,0
8126,8126,1,12,339,15,8126,12,0.023023057,0.03103,0,0,0.054053057,0,0,1,0,0,0,0,1,0
8127,8127,1,12,339,16,8127,12,0.020382553,0.03103,0,0,0.051412553,0,0,1,0,0,0,0,1,0
8128,8128,1,12,339,17,8128,12,0.032124858,0.03103,0,0,0.063154858,0,0,1,0,0,0,0,1,0
8129,8129,1,12,339,18,8129,12,0.035083111,0.03103,0,0,0.066113111,0,0,1,0,0,1,0,1,0
8130,8130,1,12,339,19,8130,12,0.030263633,0.03103,0,0,0.061293633,0,0,0,0,0,1,0,0,0
8131,8131,1,12,339,20,8131,12,0.02826624,0.03103,0,0,0.05929624,0,0,0,0,0,0,0,0,0
8132,8132,1,12,339,21,8132,12,0.027184318,0.03103,0,0,0.058214318,0,0,0,0,0,0,0,0,0
8133,8133,1,12,339,22,8133,12,0.027305356,0.03103,0,0,0.058335356,0,0,0,0,0,0,0,0,0
8134,8134,1,12,339,23,8134,12,0.021865486,0.03103,0,0,0.052895486,0,0,0,0,0,0,0,0,0
8135,8135,1,12,339,24,8135,12,0.020624677,0.03103,0,0,0.051654677,0,0,0,0,0,0,0,0,0
8136,8136,1,12,340,1,8136,12,0.02051118,0.03103,0,0,0.05154118,1,0,0,0,0,0,0,0,0
8137,8137,1,12,340,2,8137,12,0.01911905,0.03103,0,0,0.05014905,1,0,0,0,0,0,0,0,0
8138,8138,1,12,340,3,8138,12,0.018491092,0.03103,0,0,0.049521092,1,0,0,0,0,0,0,0,0
8139,8139,1,12,340,4,8139,12,0.018392725,0.03103,0,0,0.049422725,1,0,0,0,0,0,0,0,0
8140,8140,1,12,340,5,8140,12,0.018339771,0.03103,0,0,0.049369771,1,0,0,0,0,0,0,0,0
8141,8141,1,12,340,6,8141,12,0.02124507,0.03103,0,0,0.05227507,1,0,0,0,0,0,0,0,0
8142,8142,1,12,340,7,8142,12,0.025898096,0.03103,0,0,0.056928096,1,0,0,0,0,0,0,0,0
8143,8143,1,12,340,8,8143,12,0.031700963,0.03103,0,0,0.062730963,1,0,0,0,0,0,0,0,0
8144,8144,1,12,340,9,8144,12,0.03164265,0.03103,0,0,0.06267265,1,0,0,0,0,0,0,0,0
8145,8145,1,12,340,10,8145,12,0.030185056,0.03103,0,0,0.061215056,1,0,0,0,0,0,0,0,0
8146,8146,1,12,340,11,8146,12,0.031042958,0.03103,0,0,0.062072958,1,0,0,0,0,0,0,0,0
8147,8147,1,12,340,12,8147,12,0.030759757,0.03103,0,0,0.061789757,1,0,0,0,0,0,0,0,0
8148,8148,1,12,340,13,8148,12,0.030801409,0.03103,0,0,0.061831409,1,0,0,0,0,0,0,0,0
8149,8149,1,12,340,14,8149,12,0.029443747,0.03103,0,0,0.060473747,1,0,1,0,0,0,0,1,0
8150,8150,1,12,340,15,8150,12,0.029968497,0.03103,0,0,0.060998497,1,0,1,0,0,0,0,1,0
8151,8151,1,12,340,16,8151,12,0.028993969,0.03103,0,0,0.060023969,1,0,1,0,0,0,0,1,0
8152,8152,1,12,340,17,8152,12,0.032100758,0.03103,0,0,0.063130758,1,0,1,0,0,0,0,1,0
8153,8153,1,12,340,18,8153,12,0.042287388,0.03103,0,0,0.073317388,1,0,1,0,0,1,0,1,0
8154,8154,1,12,340,19,8154,12,0.038039496,0.03103,0,0,0.069069496,1,0,0,0,0,1,0,0,0
8155,8155,1,12,340,20,8155,12,0.037164901,0.03103,0,0,0.068194901,1,0,0,0,0,0,0,0,0
8156,8156,1,12,340,21,8156,12,0.03397484,0.03103,0,0,0.06500484,1,0,0,0,0,0,0,0,0
8157,8157,1,12,340,22,8157,12,0.030559859,0.03103,0,0,0.061589859,1,0,0,0,0,0,0,0,0
8158,8158,1,12,340,23,8158,12,0.0279445,0.03103,0,0,0.0589745,1,0,0,0,0,0,0,0,0
8159,8159,1,12,340,24,8159,12,0.021449345,0.03103,0,0,0.052479345,1,0,0,0,0,0,0,0,0
8160,8160,1,12,341,1,8160,12,0.023333265,0.03103,0,0,0.054363265,1,0,0,0,0,0,0,0,0
8161,8161,1,12,341,2,8161,12,0.018786147,0.03103,0,0,0.049816147,1,0,0,0,0,0,0,0,0
8162,8162,1,12,341,3,8162,12,0.018528917,0.03103,0,0,0.049558917,1,0,0,0,0,0,0,0,0
8163,8163,1,12,341,4,8163,12,0.017885806,0.03103,0,0,0.048915806,1,0,0,0,0,0,0,0,0
8164,8164,1,12,341,5,8164,12,0.017121657,0.03103,0,0,0.048151657,1,0,0,0,0,0,0,0,0
8165,8165,1,12,341,6,8165,12,0.019141744,0.03103,0,0,0.050171744,1,0,0,0,0,0,0,0,0
8166,8166,1,12,341,7,8166,12,0.028016551,0.03103,0,0,0.059046551,1,0,0,0,0,0,0,0,0
8167,8167,1,12,341,8,8167,12,0.029135554,0.03103,0,0,0.060165554,1,0,0,0,0,0,0,0,0
8168,8168,1,12,341,9,8168,12,0.02954368,0.03103,0,0,0.06057368,1,0,0,0,0,0,0,0,0
8169,8169,1,12,341,10,8169,12,0.028719099,0.03103,0,0,0.059749099,1,0,0,0,0,0,0,0,0
8170,8170,1,12,341,11,8170,12,0.02954368,0.03103,0,0,0.06057368,1,0,0,0,0,0,0,0,0
8171,8171,1,12,341,12,8171,12,0.029127224,0.03103,0,0,0.060157224,1,0,0,0,0,0,0,0,0
8172,8172,1,12,341,13,8172,12,0.028993969,0.03103,0,0,0.060023969,1,0,0,0,0,0,0,0,0
8173,8173,1,12,341,14,8173,12,0.028460888,0.03103,0,0,0.059490888,1,0,1,0,0,0,0,1,0
8174,8174,1,12,341,15,8174,12,0.028077754,0.03103,0,0,0.059107754,1,0,1,0,0,0,0,1,0
8175,8175,1,12,341,16,8175,12,0.027919509,0.03103,0,0,0.058949509,1,0,1,0,0,0,0,1,0
8176,8176,1,12,341,17,8176,12,0.031109569,0.03103,0,0,0.062139569,1,0,1,0,0,0,0,1,0
8177,8177,1,12,341,18,8177,12,0.039946868,0.03103,0,0,0.070976868,1,0,1,0,0,1,0,1,0
8178,8178,1,12,341,19,8178,12,0.035615672,0.03103,0,0,0.066645672,1,0,0,0,0,1,0,0,0
8179,8179,1,12,341,20,8179,12,0.034499559,0.03103,0,0,0.065529559,1,0,0,0,0,0,0,0,0
8180,8180,1,12,341,21,8180,12,0.031042958,0.03103,0,0,0.062072958,1,0,0,0,0,0,0,0,0
8181,8181,1,12,341,22,8181,12,0.028727429,0.03103,0,0,0.059757429,1,0,0,0,0,0,0,0,0
8182,8182,1,12,341,23,8182,12,0.027469732,0.03103,0,0,0.058499732,1,0,0,0,0,0,0,0,0
8183,8183,1,12,341,24,8183,12,0.023772076,0.03103,0,0,0.054802076,1,0,0,0,0,0,0,0,0
8184,8184,1,12,342,1,8184,12,0.025164207,0.03103,0,0,0.056194207,1,0,0,0,0,0,0,0,0
8185,8185,1,12,342,2,8185,12,0.022803651,0.03103,0,0,0.053833651,1,0,0,0,0,0,0,0,0
8186,8186,1,12,342,3,8186,12,0.019678923,0.03103,0,0,0.050708923,1,0,0,0,0,0,0,0,0
